ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,Brands,"Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 1 default","Meta: _elementor_global_class_usage_indexed","Meta: _elementor_global_class_usage_indexed_preview"
\n
\n• Pengukuran daya tampung ayam dilakukan menggunakan ayam pedaging, sehingga untuk ayam petelur akan mampu menampung lebih banyak
\n
\n• Kisaran daya tampung disesuaikan dengan umur ayam. Angka terendah untuk ayam dewasa dan angka tertinggi untuk anak ayam",,,taxable,,1,,,0,0,200,26,26,38,1,,,40000,"Perlengakapan Ternak",,,https://jendelaternakmalang.com/wp-content/uploads/2026/06/Tempat-Minum-Ayam-2-Galon.png,,,,,,,,,0,,,,,,,1
351,simple,TTS00041,,"STRONG EGG 250 GRAM - Multivitamin Peningkat Berat Telur Dan Penguat Kerabang Telur.",1,0,visible,,"<strong>STRONG EGG</strong> adalah sediaan suplemen yang larut dalam air. Kandungan multivitamin dan asam amino yang terkandung di dalamnya berperan penting dalam membantu pembentukan telur, agar telur yang dihasilkan lebih besar dan kuat serta masa produksi telur bertahan lama.
\n
\n<strong>Indikasi STRONG EGG</strong>
\n<ul>
\n 	<li>Memperkuat kerabang telur. Untuk mencegah telur tipis dan mudah pecah</li>
\n 	<li>Memperbesar telur. Telur yang diproduksi tiap hari menjadi lebih besar dan lebih berat</li>
\n 	<li>Meningkatkan dan memperpanjang produksi telur</li>
\n 	<li>Memperpendek masa rontok bulu</li>
\n</ul>
\n<strong>Keunggulan STRONG EGG</strong>
\n
\n<strong>Efektif</strong>
\n
\nPemberian STRONG EGG secara rutin dapat meningkatkan produksi telur sekaligus menjadikan kualitas telur tetap baik (kerabang kuat, ukuran telur cukup dan berat telur baik).
\n
\n<strong>Lengkap</strong>
\n
\nKandungan vitamin dan asam amino yang lengkap dalam STRONG EGG sangat mendukung produktivitas ayam petelur.
\n
\n<strong>Mudah diberikan</strong>
\n
\nSTRONG EGG merupakan serbuk yang mudah larut dalam air minum sehingga pemberiannya mudah, hanya dilarutkan dalam air minum.
\n
\n<strong>Aturan pakai</strong>
\n
\n1 gram tiap liter air minum
\n
\nNomor Registrasi
\n
\nIndonesia: KEMENTAN RI No. D 1211152 PTS.3",,,taxable,,1,,,0,0,250,7,18,6,1,,,72000,"Vitamin & Suplemen Ternak & Unggas",,,https://jendelaternakmalang.com/wp-content/uploads/2026/06/Strong-Egg-250-Gram.png,,,,,,,,,0,,,,,,,1
353,simple,TTS00041X20,,"STRONG EGG 250 GRAM 1 BOX (20 SACHET) - Vitamin Untuk Peningkat Berat Dan Penguat Kerabang Telur",1,0,visible,,"<strong>STRONG EGG 250 GRAM 1 BOX (20 SACHET)</strong>
\n
\nSTRONG EGG adalah sediaan suplemen yang larut dalam air. Kandungan multivitamin dan asam amino yang terkandung di dalamnya berperan penting dalam membantu pembentukan telur, agar telur yang dihasilkan lebih besar dan kuat serta masa produksi telur bertahan lama.
\n
\n<strong>Indikasi STRONG EGG</strong>
\n<ul>
\n 	<li>Memperkuat kerabang telur. Untuk mencegah telur tipis dan mudah pecah</li>
\n 	<li>Memperbesar telur. Telur yang diproduksi tiap hari menjadi lebih besar dan lebih berat</li>
\n 	<li>Meningkatkan dan memperpanjang produksi telur</li>
\n 	<li>Memperpendek masa rontok bulu</li>
\n</ul>
\n<strong>Aturan pakai</strong>
\n
\n1 gram tiap liter air minum
\n
\n<strong>ISI</strong>
\n
\n1 BOX (20 SACHET)",,,taxable,,1,,,0,0,5500,23,33,30,1,,,1422000,"Vitamin & Suplemen Ternak & Unggas",,,https://jendelaternakmalang.com/wp-content/uploads/2026/06/Strong-Egg-250-Gram.png,,,,,,,,,0,,,,,,,1
355,simple,TTS00042,,"INTERFLOX  ORAL 1 LITER -  Atasi Flu Dan Diare Pada Ternak Sapi, Kambing, Ayam",1,0,visible,,"<strong>Interflox oral 1 liter</strong> obat infeksi saluran pernafasan dan pencernaan
\n
\n<strong>Sifat-Sifat</strong>
\n
\nEnrofloxacin termasuk Quinolon generasi terakhir, bersifat bakterisidal, bekerja langsung pada inti sel bakteri, dengan cara menghambat kerja enzym DNA-gyrase yang berakhir dengan kematian bakteri.
\n
\nSangat efektif membunuh Mycoplasma spp., bakteri gram negatif E. coli, Haemophilus, Pasteurella, Salmonella dan Campylobacter spp., pada babi dan ayam.
\n
\n<strong>Indikasi</strong>
\n
\nPengobatan infeksi saluran pencernaan, pernafasan dan perkencingan yang disebabkan oleh Mycoplasma, bakteri E. coli, Haemophilus, Pasteurella, Salmonella dan Campylobacter spp., pada sapi, kambing, domba, babi dan ayam.
\n
\n<strong>Dosis dan Cara Pemakaian</strong>
\n
\n<strong>Ayam :</strong> 1 ml per 1,5-2 liter air minum.
\n
\n<strong>Babi :</strong> 1 ml per 1-3 liter air minum.
\n
\nPemakaian selama 3-5 hari berturut-turut.",,,taxable,,0,,,0,0,1000,10,24,9,1,,,399000,"Obat Ternak",,,https://jendelaternakmalang.com/wp-content/uploads/2026/06/Interflox-Oral-1-Liter_-1000-ml.png,,,,,,,,,0,,,,,,,1
357,simple,TTS00043,,"KALBAZEN SG 100 ML ORAL -  Efektif Membasmi Cacing Pada Kambing, Domba Dan Sapi.",1,0,visible,,"<strong>KALBAZEN SG 100 ML</strong>
\n
\nKalbazen SG mengandung Albe.ndaz.ole yang bekerja sebagai antelmintik berspektrum luas dan sangat efektif terhadap berbagai cacing, baik dalam bentuk dewasa, larva ataupun telur pada ternak kambing dan domba.
\n
\nAlbe.ndaz.ole dari kelompok benzimida.zole, bekerja dengan mengganggu fungsi seluler parasit sehingga menyebabkan kematian sel-sel serta menyebabkan ketidakmampuan bereproduksi pada cacing dewasa. Dengan demikian Kalbazen SG sangat efektif mengendalikan populasi cacing dewasa untuk mencegah infeksi dan re-infeksi cacing pada ternak kambing dan domba.
\n
\nAlbe.ndaz.ole memiliki batas dosis aman yang tinggi, yaitu 7.5 - 20 kali dosis yang dianjurkan.
\n
\n<strong>INDIKASI</strong>
\n
\nMemberantas tuntas semua jenis dan stadium cacing pada sapi, kerbau, kambing dan domba, seperti :
\n<ul>
\n 	<li>Cacing yang berada di lambung maupun di usus (larva dan dewasa) Ostertagia ostertagi, Haemonchus ssp, Trichostrongylus spp., Bunostomun phlebotomum, Oesophagostomum spp, Cooperia spp., Strongyloides, Nematodirus spp.</li>
\n 	<li>Cacing yang berada di paru - paru (larva dan dewasa) Dictyocaulus viviparus</li>
\n 	<li>Cacing pita (kepala dan segmennya) Moniezia benedeni, Moniezia expanda</li>
\n 	<li>Cacing hati (telur, larva dan dewasa) Fasciola gigantica, Fasciola hepatica</li>
\n 	<li>Cacing gilig (Nematoda) lainnya.</li>
\n</ul>
\n<strong>DOSIS</strong>
\n
\n<strong>Domba/Kambing/Babi</strong>
\n
\n- 6 ml / 30 kg BB (tanpa cacing hati)
\n
\n- 7.5 ml / 30 kg BB (dengan cacing hati)
\n
\n<strong>Ayam/Bebek/Unggas</strong>
\n
\n- Anjing, kucing, kelinci 1 ml/kg bb
\n
\n- 200 ml untuk 1000 ekor
\n
\n<strong>PERINGATAN</strong>
\n
\n- Kalbazen tidak boleh diberikan pada sapi/ kerbau/hewan yang sedang bunting.
\n
\n- Obat dihentikan 10 hari sebelum hewan dipotong.
\n
\n- Simpan di tempat yang teduh dan terhindar dari jangkauan anak-anak.
\n
\n<strong>Selamat Belanja!</strong>",,,taxable,,0,,,0,0,250,5,14,5,1,,,26500,"Obat Ternak",,,https://jendelaternakmalang.com/wp-content/uploads/2026/06/Kalbazen-Sg-100-ml-_-Kalbe.png,,,,,,,,,0,,,,,,,1
359,simple,TTS00044,,"MINERAL BLOK CALPHOS 3 KG - Mineral Blok Untuk Menambah Selera Makan Ternak Sapi Dan Kambing.",1,0,visible,,"<strong>Mineral Blok khusus untuk Sapi dan Kambing Perah Kemasan 3kg</strong>
\n
\nMineral Blok Royal Calphos merupakan suplemen bergizi yang sangat bermanfaat bagi kesehatan hewan ternak Anda. Hewan ternak yang mengosumsi Mineral Blok Royal Calphos serta air minum secara teratur maka akan terhindar dari bahaya konsumsi benda-benda yang bukan pakan seperti tanah, kerikil, tulang, plastik, kain, dll. Selain itu kandungan gizi pada garam jilat yang lengkap akan mengurangi resiko diare pada hewan ternak akibat konsumsi benda bukan pakan. Meningkatkan siklus reproduksi Sapi
\n
\n<strong>Manfaat:</strong>
\n
\n1. Meningkatkan daya tahan terhadap penyakit.
\n
\n2. Menambah nafsu makan.
\n
\n3. Meningkatkan siklus reproduksi ternak.
\n
\n4. Meningkatkan kualitas susu ternak.
\n
\n5. Melengkapi nutrisi sebagai sumber mineral dan garam.
\n
\n6. Meningkatkan kekuatan tulang dan memelihara ambing.
\n
\n<strong>Komposisi Mineral :</strong>
\n
\nNa : 37.55%
\n
\nCa : 1.22%
\n
\nMg : 1.15%
\n
\nP : 0.11%
\n
\nMineral tambahan: Fe, Zn, Cu, Mn, Co, I dan Se Tambahan Vitamin A, D3 dan E
\n
\n<strong>Keunggulan produk Royal Mineral Blok:</strong>
\n
\n1. Import dari Turki.
\n
\n2. Tidak mudah rusak akibat jatuh atau terkena percikan air.
\n
\n3. Kemasan 3 kg
\n
\n<strong>Selamat belanja!</strong>",,,taxable,,0,,,0,0,3200,14,12,14,1,,,130200,"Mineral Blok",,,https://jendelaternakmalang.com/wp-content/uploads/2026/06/Mineral-Block-Calphos-3kg.png,,,,,,,,,0,,,,,,,1
361,simple,TTS00045,,"PREMIX SAPI MASTER BEEF 1 KG -  PREMIUM QUALITY Premix penggemukan Untuk Sapi.",1,0,visible,,"<strong>Manfaat PREMIX MASTER BEEF:</strong>
\n<ul>
\n 	<li>Mempercepat pertumbuhan Meningkatkan berat badan (ADG)</li>
\n 	<li>Memperbaiki kualitas pakan</li>
\n 	<li>Efisiensi pakan</li>
\n 	<li>Meningkatkan daya tahan terhadap penyakit</li>
\n 	<li>Membantu pertumbuhan bulu</li>
\n 	<li>Mengurangi bau kotoran</li>
\n</ul>
\n<strong>Dosis PREMIX MASTER BEEF:</strong>
\n
\n1 kg untuk 200 kg pakan
\n
\n<strong>Teknis Pemakaian PREMIX MASTER BEEF:</strong>
\n
\nPemakaian untuk satu ekor ternak
\n<ul>
\n 	<li>Untuk sapi bobot dibawah 200 kg, 1 sendok makan perhari</li>
\n 	<li>Untuk sapi bobot 200 - 400 kg, 2 sendok makan perhari</li>
\n 	<li>Untuk sapi bobot 400 - 600 kg, 3 sendok makan perhari</li>
\n</ul>",,,taxable,,1,,,0,0,1000,8,16,23,1,,,50000,"Premix Ternak",,,https://jendelaternakmalang.com/wp-content/uploads/2026/06/Premix-Master-Beef-1kg.png,,,,,,,,,0,,,,,,,1
363,simple,TTS00046,,"KAPORIT TCCA GRANULAR 90% 1 DRUM 50 KG - Untuk Penjernih Air Kolam Renang Berkualitas.",1,0,visible,,"<strong>Barang :</strong> TCCA 90%
\n
\n<strong>Bentuk :</strong> Granular
\n
\n<strong>Warna :</strong> Putih
\n
\n<strong>Netto :</strong> 1 KG
\n
\n<strong>Berfungsi sebagai :</strong>
\n<ul>
\n 	<li>Desinfektant untuk air baku, kolam renang, sumur, selokan, dll.</li>
\n 	<li>Menjernihkan air</li>
\n 	<li>Membunuh bakteri, kuman, jamur dan virus dalam air</li>
\n 	<li>Pemutih untuk pakaian warna putih.</li>
\n 	<li>Memiliki zat aktif 90% dimana lebih efektik dibanding kaporit biasa yang memiliki kadar 60%</li>
\n</ul>
\nMohon tambahkan pesanan kardus + bubble wrap untuk keamanan ekstra paket anda selama proses pengiriman.",,,taxable,,1,,,0,0,50000,31,35,58,1,,,1700000,"Desinfektan & Antiseptik",,,https://jendelaternakmalang.com/wp-content/uploads/2026/06/Kaporit-Tcca-Granular-90-1-Drum-50kg.png,,,,,,,,,0,,,,,,,1
365,simple,TTS00049,,"AMILYTE ZAGRO 1 KG - MultiVitamin Dan Suplemen Asam Amino Elektrolit Untuk Ayam Dll.",1,0,visible,,"<strong>Amilyte</strong>
\n
\nKombinasi vitamin, asam amino dan elektrolit
\n
\nMengandung asam amino esensial yang lengkap
\n
\nKelarutan baik
\n
\nSebagai sumber mikronutrien pada kondisi tropis dan untuk metoda intensifikasi produksi
\n
\n<strong>Untuk memperbaiki penampilan :</strong> 1 g Amylite / 2 l air minum diberikan terus-menerus
\n
\n<strong>Untuk anti-stress :</strong> 1 g Amylite / l air minum
\n
\n<strong>Untuk produksi telur :</strong> 5 g Amylite / 20 l air minum selama sedikitnya 3-5 hari
\n
\n<strong>Untuk growth promotor :</strong> 5 g Amylite / 15 l air minum selama sedikitnya 3-5 hari
\n
\n<strong>Tiap kg mengandung :</strong>
\n
\nVitamin A : 18, 0 miu
\n
\nVitamin D3 : 4, 0 miu
\n
\nVitamin E : 6, 5 g
\n
\nVitamin B2 : 3, 5 g
\n
\nVitamin K3 : 2, 0 g
\n
\nNicotinic acid : 17, 0 g
\n
\nPanthothenic acid : 7 g
\n
\nLysine : 20, 0 g
\n
\nMethionine : 10, 0 g
\n
\nMagnesium : 6, 0 g
\n
\nPotassium : 7, 5 g
\n
\nSodium : 20, 0 g
\n
\nFolic Acid : 0, 4 g
\n
\nVitamin B1 : 1, 5 g
\n
\nVitamin B6 : 2, 5 g
\n
\nBiotin : 15, 0 g
\n
\nVitamin B12 : 10, 0 g
\n
\nVitamin C : 12, 0 g
\n
\nThreonine : 5, 0 g
\n
\n<strong>PETUNJUK PEMAKAIAN :</strong>
\n
\n<strong>- PEMBERIAN KONTINYU</strong>
\n
\n100 g AMILYTE PER 200 L AIR MINUM
\n
\n<strong>- PEMBERIAN INTENSIF</strong>
\n
\n100 g AMILYTE PER 100 L AIR MINUM
\n
\n<strong>- PRODUKSI TELUR</strong>
\n
\n5 g AMILYTE PER 20 L AIR MINUM, SEBAIKNYA DIBERIKAN SEDIKITNYA 3 - 5 HARI
\n
\n<strong>- PEMACU PERTUMBUHAN</strong>
\n
\n5 g AMILYTE PER 15 L AIR MINUM, SEBAIKNYA DIBERIKAN SEDIKITNYA 3 - 5 HARI
\n
\n<strong>PERHATIAN</strong>
\n
\nOBAT HANYA UNTUK HEWAN",,,taxable,,0,,,0,0,1000,7,29,16,1,,,274000,"Vitamin & Suplemen Ternak & Unggas",,,https://jendelaternakmalang.com/wp-content/uploads/2026/06/Amilyte-1-Kg-Zagro.png,,,,,,,,,0,,,,,,,1
367,simple,TTS00052,,"SALEP KOREB 20 GRAM - Mengobati Penyakit Kurap, Kulit Ayam Dan Membasmi Jamur pada Kulit Ayam.",1,0,visible,,"<strong>SALEP KOREB Obat kulit ayam aduan</strong>
\n
\n<strong>INDIKASI:</strong>
\n
\nMengobati penyakit kulit pada ayam seperti kropeng, bercak putih, dll
\n
\n<strong>Komposisi:</strong>
\n<ul>
\n 	<li>Sulfur deparatum........... 20%</li>
\n 	<li>Sulfamerazin................... 5%</li>
\n 	<li>Vaselin album................. 75%</li>
\n</ul>
\n<strong>ATURAN PAKAI:</strong>
\n
\nOleskan pada kulit yang sakit setiap hari sekali sampai sembuh
\n
\n<strong>Selamat Belanja!</strong>",,,taxable,,1,,,0,0,20,5,14,4,1,,,11000,"Luka Hewan Ternak",,,https://jendelaternakmalang.com/wp-content/uploads/2026/06/Salep-Koreb-20-Gram.png,,,,,,,,,0,,,,,,,1
369,simple,TTS00053,,"AGITA SUPER 100 GRAM - Racun Pembasmi Lalat Tabur Ampuh.",1,0,visible,,"<strong>AGITA SUPER 100 GRAM</strong>
\n
\nRacun Lalat AGITA SUPER berbentuk butiran halus seperti berwarna merah muda dan telah dirancang agar mudah digunakan dan sangat ampuh. Ketika lalat tersentuh oleh racun lalat AGITA SUPER akan langsung mabuk dan tidak lama kemudian akan mati.
\n
\n<strong>Cara pakai:</strong>
\n<ul>
\n 	<li>Taburkan racun lalat AGITA SUPER di atas alas seperti koran, ratakan, semprotkan sedikit air dan letakkan di area yang banyak lalatnya.</li>
\n 	<li>Jangan dicampur dengan umpan apapun karena racun ini sudah mengandung umpan.</li>
\n 	<li>Gunakan pelindung tangan karena racun ini sangat keras.</li>
\n</ul>
\n<strong>Selamat Belanja!</strong>",,,taxable,,0,,,0,0,100,5,5,10,1,,,30000,"Antibiotik & Anti Inflamasi",,,https://jendelaternakmalang.com/wp-content/uploads/2026/06/Agita-Super-100-Gram.png,,,,,,,,,0,,,,,,,1
371,simple,TTS00058,,"TEMPAT MINUM AYAM 2 LITER BY MEDION - Alat Minum Ayam Ternak Kesayangan.",1,0,visible,,"<strong>TEMPAT MINUM AYAM 2 LITER MEDION</strong>
\n
\n<strong>KEUNGGULAN</strong>
\n
\n• Dirancang khusus agar mudah dalam memberikan air minum pada ayam dan mudah dibersihkan
\n
\n• Bahan baku TMA tidak mempengaruhi daya kerja zat aktif obat, vitamin, desinfektan maupun virus vaksin
\n
\n• Mudah dibersihkan
\n
\n<strong>SPESIFIKASI</strong>
\n
\n• Dimensi piring : 20 x 2,1 cm
\n
\n• Dimensi assembly : 20 x 23 cm
\n
\n• Volume : 2670 ml
\n
\n• Daya tampung : 50-60 ekor
\n
\n• Selain untuk anak ayam (DOC), bisa digunakan juga untuk puyuh
\n
\n• Digunakan dengan cara diletakkan di lantai atau digantung
\n
\n<strong>Keterangan untuk produk TMA:</strong>
\n
\n• Volume adalah kapasitas air maksimal dari masing-masing alat
\n
\n• Pengukuran daya tampung ayam dilakukan menggunakan ayam pedaging, sehingga untuk ayam petelur akan mampu menampung lebih banyak
\n
\n• Kisaran daya tampung disesuaikan dengan umur ayam. Angka terendah untuk ayam dewasa dan angka tertinggi untuk anak ayam",,,taxable,,0,,,0,0,1000,20,20,24,1,,,25000,"Perlengakapan Ternak",,,https://jendelaternakmalang.com/wp-content/uploads/2026/06/Tempat-Minum-Ayam-2-L-_-Medion.png,,,,,,,,,0,,,,,,,1
373,simple,TTS00059,,"GAYEMI 25 GRAM - Untuk Peningkatkan Selera Makan Dan Penggemuk Sapi, Kerbau, Kambing Dan Domba.",1,0,visible,,"<strong>GAYEMI 25 gr Meningkatkan Nafsu Makan EKA FARMA</strong>
\n
\n<strong>Komposisi:</strong>
\n
\n<strong>Tiap gram mengandung :</strong>
\n<ul>
\n 	<li>Alpinia galanga Rhizoma 10%</li>
\n 	<li>Amoni Fructus 5%</li>
\n 	<li>Curcuma Rhizoma ad 85%</li>
\n</ul>
\n<strong>Indikasi:</strong>
\n<ul>
\n 	<li>Meningkatkan nafsu makan</li>
\n 	<li>Tenaga tarik bertambah</li>
\n 	<li>Tahan terhadap penyakit</li>
\n</ul>
\n<strong>Aturan Pakai:</strong>
\n<ul>
\n 	<li>Untuk sapi, kerbau dewasa diberi 1 bungkus</li>
\n 	<li>Untuk kambing, domba dewasa, anak sapi, anak kerbau diberi setengah bungkus</li>
\n 	<li>Untuk anak kambing diberi 1/4 bungkus</li>
\n</ul>
\n<strong>Selamat Belanja!</strong>",,,taxable,,1,,,0,0,25,3,13,18,1,,,4150,"Jamu Ternak",,,https://jendelaternakmalang.com/wp-content/uploads/2026/06/Gayemi-25-Gram-_-Eka-Farma.png,,,,,,,,,0,,,,,,,1
375,simple,TTS00063,,"DICODINE SPRAY 50 ML - Mempercepat Penyembuhan Luka Dan Bebas Lalat Dan Larva - GUSANEX MINI.",1,0,visible,,"<strong>DICODINE</strong> merupakan obat semprot (spray) yang secara khusus diformulasikan untuk mempercepat penyembuhan luka dan mencegah terjadinya myasis (belatungan)
\n
\n<strong>Indikasi DICODINE</strong>
\n
\nMembasmi larva lalat dan mengobati luka atau myasis pada sapi, babi, kambing, domba, anjing, ayam komersial, ayam laga, dan kuda
\n
\n<strong>Keunggulan DICODINE</strong>
\n
\nDICODINE mampu membunuh 100% larva lalat yang terdapat pada luka hanya dengan 1 kali penyemprotan
\n
\nPemberian DICODINE dapat mempercepat penyembuhan luka
\n
\nAplikasi praktis, hanya disemprot
\n
\nUkuran kemasan ekonomis
\n
\n<strong>Dosis dan Aturan Pakai</strong>
\n
\nBersihkan luka, kocok DICODINE, kemudian semprotkan secara langsung pada luka yang telah dibersihkan dalam posisi tegak dengan jarak 10 cm dari luka dan semprotkan secara merata hingga basah. Diberikan setiap 3-7 hari sekali hingga luka sembuh
\n
\n<strong>Nomor Registrasi</strong>
\n
\nIndonesia: KEMENTAN RI No. D 13044514 PTC
\n
\n<strong>Kemasan</strong>
\n
\nVial 5oz / 50ml",,,taxable,,1,,,0,0,150,5,5,16,1,,,58400,"Luka Hewan Ternak",,,https://jendelaternakmalang.com/wp-content/uploads/2026/06/Dicodine-Spray-50-ml-_-Medion.png,,,,,,,,,0,,,,,,,1
379,simple,TTS00064,,"PROPETS KEMASAN 600 GRAM - Susu Rekomendasi Untuk Kucing dan Anjing Non Lactose.",1,0,visible,,"<strong>PROPETS 600 Gram</strong>
\n
\n<strong>Keunggulan Susu Pro Pet:</strong>
\n<ul>
\n 	<li>Tidak mengandung laktosa, sehingga tidak membuat hewan peliharaan Anda mencret / diare.</li>
\n 	<li>Memiliki kandungan kalsium &amp; protein yg tinggi, sehingga sangat baik u/ kesehatan &amp; pertumbuhan tulang anjing &amp; kucing Anda.</li>
\n 	<li>Mengandung vitamin E yg baik u/ pertumbuhan bulu anjing &amp; kucing Anda.</li>
\n 	<li>Meningkatkan antibodi anjing &amp; kucing Anda, sehingga tidak mudah terserang penyakit.</li>
\n 	<li>Menjadikan anjing &amp; kucing Anda gemuk padat berisi, tidak kurus kering lagi. Tentunya hewan peliharaan Anda pun menjadi lebih sehat &amp; energik.</li>
\n 	<li>Membantu pertumbuhan janin pada anjing &amp; kucing yg sedang hamil.</li>
\n 	<li>Memperbanyak air susu bagi induk yg sedang menyusui.</li>
\n 	<li>Memaksimalkan pertumbuhan tubuh pd anak anjing &amp; kucing.</li>
\n</ul>
\n<strong>Ingredients :</strong>
\n<ul>
\n 	<li>Protein 19.31</li>
\n 	<li>Fat 24.41</li>
\n 	<li>Moisture 2.26</li>
\n</ul>
\n<strong>Selamat Belanja!</strong>",,,taxable,,1,,,0,0,600,7,29,16,1,,,20000,"Susu Anabul",,,https://jendelaternakmalang.com/wp-content/uploads/2026/06/Propet-600-Gram-1.png,,,,,,,,,0,,,,,,,1
383,simple,TTS00065,,"KUMAVIT 250 GRAM BY MEDION - Multivitamin Dan Herbal Penambah Nafsu Makan Hewan Ternak Kesayangan.",1,0,visible,,"<strong>KUMAVIT</strong>
\n
\nMerupakan sediaan serbuk larut air yang mengandung tanaman herbal berupa ekstrak Curcuma, serta multivitamin, asam amino, dan elektrolit. KUMAVIT diproduksi dari bahan baku pilihan, dengan ekstrak herbal yang stabil, berkualitas dan terstandarisasi.
\n
\n<strong>KEUNGGULAN</strong>
\n
\n1. Meningkatkan nafsu makan. Zat aktif dalam ekstrak Curcuma dapat mempercepat proses metabolisme (pencernaan) nutrisi. Efeknya, lambung lebih cepat kosong dan nafsu makan ayam akan meningkat.
\n
\n2. Menambah daya tahan tubuh. Kombinasi tepat antara ekstrak Curcuma, multivitamin, asam amino, dan elektrolit dalam KUMAVIT dapat menambah daya tahan tubuh ayam.
\n
\n3. Mencegah stres dan kekurangan vitamin. Pemberian KUMAVIT yang juga mengandung vitamin C dan elektrolit dapat mencegah stres pada ayam.
\n
\n4. Kandungannya lengkap dan seimbang
\n
\n5. Bebas residu dan aman diberikan secara kontinyu.
\n
\n<strong>DOSIS PEMAKAIAN</strong>
\n
\nLarutkan 1 gram KUMAVIT dalam 2 liter air minum hewan.
\n
\n<strong>KEMASAN</strong>
\n
\n250 gram",,,taxable,,1,,,0,0,250,7,18,6,1,,,46800,"Vitamin & Suplemen Ternak & Unggas",,,https://jendelaternakmalang.com/wp-content/uploads/2026/06/Kumavit-250-G-_-Medion.png,,,,,,,,,0,,,,,,,1
385,simple,TTS00066,,"INTRACIN 10S 50 ML - Hormon Perangsang Kontraksi Uterus dan Kelenjar Mamalia.",1,0,visible,,"<strong>INTRACIN 10S 50 ML</strong>
\n
\n<strong>INDIKASI:</strong>
\n<ul>
\n 	<li>Memperlancar dan memperbanyak produksi air susu.</li>
\n 	<li>Mempercepat involusi uteri.</li>
\n 	<li>Mengatasi gangguan reproduksi seperti kelemahan umum, atoni uterus saat</li>
\n</ul>
\n<strong>DOSIS &amp; CARA PEMAKAIAN:</strong>
\n
\nInjeksi IM SC
\n
\n<strong>Sapi, kuda :</strong> 4 - 5 ml Intracin-10S.
\n
\n<strong>Kambing, domba :</strong> 1 - 3 ml Intracin-10S.
\n
\n<strong>Babi :</strong> 2 - 4 ml Intracin-10S.
\n
\n<strong>Anjing :</strong> 0,5 - 2 ml Intracin-10S.
\n
\n<strong>Kucing :</strong> 0,3 - 0,5 ml Intracin-10S.
\n
\n<strong>Waktu henti obat :</strong> Karkas dan Susu 1 hari
\n
\n<strong>KEMASAN</strong>
\n
\nIntracin 10S: 50 ml",,,taxable,,1,,,0,0,150,4,4,8,1,,,79100,"Obat Ternak",,,https://jendelaternakmalang.com/wp-content/uploads/2026/06/Intracin-10s-50-ml-_-TMC.png,,,,,,,,,0,,,,,,,1
387,simple,TTS00067,,"RHODIVIT 100 GRAM -  Multivitamin Untuk Meningkatkan Pertumbuhan Pada Unggas dan Ternak",1,0,visible,,"<strong>RHODIVIT 100 GRAM</strong>
\n
\nRhodivit merupakan Multivitamin KONSENTRASI TINGGI (13 Vitamin MICROVIT), untuk pertumbuhan, produksi dan reproduksi yang optimal serta daya tahan tubuh hewan yang kuat. Multivitamin ini dalam bentuk MICROVIT yang sangat tinggi kelarutannya sehingga dosis tinggi hanya perlu sedikit saja penggunaannya.
\n
\n<strong>KOMPOSISI (setiap kg) :</strong>
\n<ul>
\n 	<li>Vitamin A : 60.000.000 IU</li>
\n 	<li>Vitamin D3: 12.000.000 IU</li>
\n 	<li>Vitamin E: 120.000mg</li>
\n 	<li>Vitamin B2: 24.000mg</li>
\n 	<li>Vitamin B1: 2.100mg</li>
\n 	<li>Vitamin B6: 4.200mg</li>
\n 	<li>Vitamin B12: 42mg</li>
\n 	<li>Vitamin K3: 6.000mg</li>
\n 	<li>Ca-d-panthotenate: 30.000mg</li>
\n 	<li>Nico.tinic acid: 60.000mg</li>
\n 	<li>Folic Acid: 3.000 mg</li>
\n 	<li>Biotin: 105mg</li>
\n 	<li>Vitamin C: 150.000mg</li>
\n</ul>
\n<strong>KEGUNAAN</strong>
\n<ul>
\n 	<li>Mempercepat pertumbuhan.</li>
\n 	<li>Meningkatkan daya tahan tubuh.</li>
\n 	<li>Meningkatkan kualitas daging.</li>
\n 	<li>Tingkatkan produksi susu.</li>
\n 	<li>Mencegah defisiensi vitamin.</li>
\n 	<li>Mengurangi stress akibat sakit, keletihan dan pasca vaksinasi.</li>
\n 	<li>Meningkatkan reproduksi dan daya tetas telur unggas.</li>
\n</ul>
\n<strong>DOSIS</strong>
\n<ul>
\n 	<li>Untuk unggas 1gr/12lt air minum, diberikan 5 hari berturut-turut setiap bulan.</li>
\n 	<li>Untuk sapi, domba, babi 10 gr lewat pakan atau air minum, 5 hari berturut tiap bulan</li>
\n</ul>
